activity_transaction_id,type,value,value_was,status,gift_charge,note_charge,packaging_charge,pick_pack_charge,shipping_charge,total_charge,undeliverable_charge
3953756,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3953912,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3954115,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3954437,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3954666,updated,Opened,Opened,Opened,5000,0,0,0,0,5000,0
3954696,updated,Opened,Opened,Opened,3000,0,0,0,0,3000,0
3954856,updated,Opened,Opened,Opened,4000,0,0,0,0,4000,0
3955075,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3955206,updated,Opened,Opened,Opened,7000,0,0,0,0,7000,0
3957797,updated,Opened,Opened,Opened,5000,0,0,0,0,5000,0
3958457,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3959727,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3959728,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3959814,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3960062,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3961220,updated,Opened,Opened,Opened,7500,0,0,0,0,7500,0
3962022,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3962174,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3962189,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3962955,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3962964,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3962984,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3962986,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3963040,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3963045,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3963051,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3963062,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3963228,updated,Opened,Opened,Opened,10000,0,0,0,0,10000,0
3964136,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3964147,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3964159,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3964163,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3964172,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3964223,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3964349,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3964358,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3964457,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3964471,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3964481,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3964637,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3964960,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3965017,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3965115,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3965201,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3965677,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3965680,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3966147,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3967021,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3967139,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3967255,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3967293,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3967305,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3967495,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3967783,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3967789,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3967817,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3967950,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3968102,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3968134,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3968170,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3968399,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3968599,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3970561,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3970954,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3971310,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3971390,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3971408,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3971417,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3971468,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3971474,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3971536,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3971613,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3971628,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3971648,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3971649,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3971652,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3971671,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3971678,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3971758,updated,Opened,Opened,Opened,5000,0,0,0,0,5000,0
3971941,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3972896,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3973350,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3973372,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3973378,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3973385,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3973402,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3973409,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3973412,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
